,website,country,category,subcategory,price,brand,form,type,rating,count of ratings,Cluster
311,ulta,USA,body,bodywash,9.402000000000001,Pipette,cream,all,4.7,112,cyan
312,ulta,USA,body,bodywash,14.69616,Pipette,cream,all,4.1,19,dark purple
313,ulta,USA,body,bodywash,14.69616,Pipette,cream,all,4.1,19,dark purple
314,ulta,USA,body,sunscreen,14.69796,Pipette,cream,"combination, dry, normal, oily",4.3,1118,dark purple
315,ulta,USA,body,bodywash,35.294399999999996,Pirette,cream,all,4.9,14,cyan
316,ulta,USA,body,bodywash,35.294399999999996,Proactiv,cream,all,4.4,10,dark purple
317,ulta,USA,body,bodywash,12.255,RITUALS,cream,all,5.0,2,cyan
318,ulta,USA,body,bodywash,12.255,RITUALS,cream,all,4.9,104,cyan
319,ulta,USA,body,bodywash,12.255,RITUALS,cream,all,4.7,58,cyan
320,ulta,USA,body,bodywash,21.0786,RITUALS,cream,all,4.86649383769435,0,cyan
321,ulta,USA,body,bodywash,21.0786,RITUALS,cream,all,4.8,73,cyan
322,ulta,USA,body,bodywash,21.0786,RITUALS,cream,all,4.7,32,cyan
323,ulta,USA,body,bodywash,29.412,RITUALS,cream,all,4.86649383769435,0,cyan
324,ulta,USA,body,bodywash,17.647199999999998,ROSEN,cream,all,5.0,1,cyan
325,ulta,USA,body,bodywash,19.608,ROSEN,cream,all,5.0,2,cyan
326,ulta,USA,body,bodywash,33.333600000000004,SABON,cream,all,4.8,4,cyan
327,ulta,USA,body,bodywash,33.333600000000004,SABON,cream,all,5.0,7,cyan
328,ulta,USA,body,bodywash,33.333600000000004,SABON,cream,all,4.3,3,dark purple
329,ulta,USA,body,bodywash,20.5884,SAND & SKY,cream,all,4.5,258,cyan
330,ulta,USA,body,bodywash,6.85296,SheaMoisture,cream,all,4.6,195,cyan
331,ulta,USA,body,bodywash,6.85296,SheaMoisture,cream,all,4.6,124,cyan
332,ulta,USA,body,bodywash,6.85296,SheaMoisture,cream,all,4.2,42,dark purple
333,ulta,USA,body,bodywash,6.85296,SheaMoisture,cream,all,4.1,46,dark purple
334,ulta,USA,body,bodywash,6.85296,SheaMoisture,cream,all,4.5,125,cyan
335,ulta,USA,body,bodywash,6.85296,SheaMoisture,cream,all,4.5,355,cyan
336,ulta,USA,body,bodywash,6.85296,SheaMoisture,cream,all,4.2,129,dark purple
337,ulta,USA,body,bodywash,6.85296,SheaMoisture,cream,all,4.4,133,dark purple
338,ulta,USA,body,bodywash,10.774560000000001,SheaMoisture,cream,all,4.0,19,dark purple
339,ulta,USA,body,bodywash,10.774560000000001,SheaMoisture,cream,all,3.6,60,dark blue
340,ulta,USA,body,bodywash,11.75496,SheaMoisture,cream,all,4.3,15,dark purple
341,ulta,USA,body,bodywash,11.75496,SheaMoisture,cream,all,4.4,105,dark purple
342,ulta,USA,body,bodywash,11.75496,SheaMoisture,cream,all,4.2,574,dark purple
343,ulta,USA,body,bodywash,11.75496,SheaMoisture,cream,all,4.6,510,cyan
344,ulta,USA,body,bodywash,11.75496,SheaMoisture,cream,all,4.5,207,cyan
345,ulta,USA,body,bodywash,11.75496,SheaMoisture,cream,all,4.4,175,dark purple
346,ulta,USA,body,bodywash,12.73536,SheaMoisture,cream,all,4.5,151,cyan
347,ulta,USA,body,bodywash,12.73536,SheaMoisture,cream,all,4.8,47,cyan
348,ulta,USA,body,bodywash,12.73536,SheaMoisture,cream,all,4.7,47,cyan
349,ulta,USA,body,bodywash,12.73536,SheaMoisture,cream,all,5.0,40,cyan
350,ulta,USA,body,bodywash,12.73536,SheaMoisture,cream,all,4.6,276,cyan
351,ulta,USA,body,bodywash,12.73536,SheaMoisture,cream,all,4.4,35,dark purple
352,ulta,USA,body,bodywash,12.73536,SheaMoisture,cream,all,5.0,3,cyan
353,ulta,USA,body,bodywash,13.715760000000001,SheaMoisture,cream,all,2.1,21,dark blue
354,ulta,USA,body,bodywash,17.647199999999998,sk*p,cream,all,4.2,28,dark purple
355,ulta,USA,body,bodywash,3.91176,Soap & Glory,cream,all,4.86649383769435,0,cyan
356,ulta,USA,body,bodywash,10.774560000000001,Soap & Glory,cream,all,4.2,33,dark purple
357,ulta,USA,body,bodywash,10.774560000000001,Soap & Glory,cream,all,4.5,117,cyan
358,ulta,USA,body,bodywash,10.774560000000001,Soap & Glory,cream,all,4.4,96,dark purple
359,ulta,USA,body,bodywash,10.774560000000001,Soap & Glory,cream,all,4.7,943,cyan
360,ulta,USA,body,bodywash,10.774560000000001,Soap & Glory,cream,all,3.8,31,dark purple
361,ulta,USA,body,bodywash,10.774560000000001,Soap & Glory,cream,all,4.6,437,cyan
362,ulta,USA,body,bodywash,11.75496,Soap & Glory,cream,all,3.0,1,dark blue
363,ulta,USA,body,bodywash,12.73536,Soap & Glory,cream,all,4.7,615,cyan
364,ulta,USA,body,bodywash,12.73536,Soap & Glory,cream,all,4.3,247,dark purple
365,ulta,USA,body,bodywash,12.73536,Soap & Glory,cream,all,4.7,248,cyan
366,ulta,USA,body,bodywash,13.715760000000001,Soap & Glory,cream,all,4.7,199,cyan
367,ulta,USA,body,bodywash,15.676560000000002,Soap & Glory,cream,all,4.6,490,cyan
368,ulta,USA,body,bodywash,15.676560000000002,Soap & Glory,cream,all,4.6,718,cyan
369,ulta,USA,body,bodywash,15.676560000000002,Soap & Glory,cream,all,4.2,28,dark purple
370,ulta,USA,body,bodywash,15.676560000000002,Soap & Glory,cream,all,4.4,34,dark purple
371,ulta,USA,body,bodywash,15.676560000000002,Soap & Glory,cream,all,4.7,424,cyan
372,ulta,USA,body,bodywash,15.676560000000002,Soap & Glory,cream,all,4.7,316,cyan
373,ulta,USA,body,bodywash,11.75496,SoCozy,cream,all,4.7,28,cyan
374,ulta,USA,body,bodywash,5.87256,Spongeables,cream,all,4.7,43,cyan
375,ulta,USA,body,bodywash,7.83336,Spongeables,cream,all,4.4,466,dark purple
376,ulta,USA,body,bodywash,12.73536,Spongeables,cream,all,4.4,14,dark purple
377,Flipkart,India,body,bodywash,4.188,St. Ives,cream,all,5.0,0,cyan
378,ulta,USA,body,bodywash,12.73536,St. Moriz,cream,all,4.9,28,cyan
379,Flipkart,India,body,bodywash,6.228,StBotanica,cream,all,5.0,0,cyan
380,ulta,USA,body,bodywash,29.412,StriVectin,cream,all,5.0,23,cyan
381,ulta,USA,body,bodywash,34.314,StriVectin,cream,all,4.5,86,cyan
382,ulta,USA,body,bodywash,37.2552,SUNDAY RILEY,cream,all,4.7,1006,cyan
383,ulta,USA,body,sunscreen,37.25976,Supergoop!,cream,"combination, dry, normal, oily",4.2,485,dark purple
384,ulta,USA,body,bodywash,4.902,SweetSpot Labs,cream,all,3.7,18,dark purple
385,ulta,USA,body,bodywash,9.804,SweetSpot Labs,cream,all,4.5,78,cyan
386,ulta,USA,body,bodywash,9.804,SweetSpot Labs,cream,all,4.5,78,cyan
387,ulta,USA,body,bodywash,14.706,SweetSpot Labs,cream,all,4.9,30,cyan
388,ulta,USA,body,bodywash,14.706,SweetSpot Labs,cream,all,4.6,270,cyan
389,ulta,USA,body,bodywash,14.706,SweetSpot Labs,cream,all,4.4,45,dark purple
390,ulta,USA,body,bodywash,19.608,SweetSpot Labs,cream,all,4.6,138,cyan
391,ulta,USA,body,bodywash,19.608,SweetSpot Labs,cream,all,4.7,166,cyan
392,ulta,USA,body,bodywash,22.059,SweetSpot Labs,cream,all,4.4,497,dark purple
393,ulta,USA,body,bodywash,17.647199999999998,Terra Beauty Bars,cream,all,5.0,3,cyan
394,ulta,USA,body,bodywash,17.647199999999998,Terra Beauty Bars,cream,all,3.7,3,dark purple
395,ulta,USA,body,bodywash,17.647199999999998,Terra Beauty Bars,cream,all,4.5,4,cyan
396,ulta,USA,body,bodywash,10.2942,The Body Shop,cream,all,4.2,18,dark purple
397,ulta,USA,body,bodywash,11.7648,The Body Shop,cream,all,2.3,3,dark blue
398,ulta,USA,body,bodywash,11.7648,The Body Shop,cream,all,2.5,2,dark blue
399,ulta,USA,body,bodywash,11.7648,The Body Shop,cream,all,2.9,7,dark blue
400,ulta,USA,body,bodywash,12.500160000000001,The Body Shop,cream,all,4.3,3,dark purple
401,ulta,USA,body,bodywash,14.706,The Body Shop,cream,all,4.1,66,dark purple
402,ulta,USA,body,bodywash,16.1766,The Body Shop,cream,all,5.0,2,cyan
403,ulta,USA,body,bodywash,16.1766,The Body Shop,cream,all,5.0,1,cyan
404,ulta,USA,body,bodywash,16.1766,The Body Shop,cream,all,4.86649383769435,0,cyan
405,ulta,USA,body,bodywash,16.1766,The Body Shop,cream,all,4.86649383769435,0,cyan
406,ulta,USA,body,bodywash,17.647199999999998,The Body Shop,cream,all,4.86649383769435,0,cyan
407,ulta,USA,body,bodywash,19.608,The Handmade Soap Co.,cream,all,4.86649383769435,0,cyan
408,ulta,USA,body,bodywash,19.608,The Handmade Soap Co.,cream,all,3.0,2,dark blue
409,ulta,USA,body,bodywash,19.608,The Handmade Soap Co.,cream,all,4.4,7,dark purple
410,ulta,USA,body,bodywash,3.91176,Tree Hut,cream,all,5.0,7,cyan
411,ulta,USA,body,bodywash,7.04904,Tree Hut,cream,all,3.8,32,dark purple
412,ulta,USA,body,bodywash,9.79416,Tree Hut,cream,all,4.7,402,cyan
413,ulta,USA,body,bodywash,9.79416,Tree Hut,cream,all,4.7,402,cyan
414,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,3.0,2,dark blue
415,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.7,158,cyan
416,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.0,366,dark purple
417,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.8,247,cyan
418,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.8,274,cyan
419,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,3.6,5,dark blue
420,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.7,3534,cyan
421,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,3.3,13,dark blue
422,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,3.7,15,dark purple
423,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.1,33,dark purple
424,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.2,82,dark purple
425,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.2,12,dark purple
426,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,3.6,18,dark blue
427,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,3.7,17,dark purple
428,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.8,26,cyan
429,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.7,36,cyan
430,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.7,1384,cyan
431,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.7,211,cyan
432,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.3,28,dark purple
433,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.7,36,cyan
434,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.8,371,cyan
435,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.7,511,cyan
436,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.7,1384,cyan
437,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.7,451,cyan
438,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.8,26,cyan
439,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.7,319,cyan
440,ulta,USA,body,bodywash,10.28436,Tree Hut,cream,all,4.2,46,dark purple
441,ulta,USA,body,bodywash,26.37276,Truly,cream,all,4.2,83,dark purple
442,ulta,USA,body,bodywash,28.333560000000002,Truly,cream,all,4.5,105,cyan
443,ulta,USA,body,bodywash,29.313959999999998,Truly,cream,all,4.2,60,dark purple
444,ulta,USA,body,bodywash,31.27476,Truly,cream,all,3.2,9,dark blue
445,ulta,USA,body,bodywash,31.27476,Truly,cream,all,4.6,33,cyan
446,ulta,USA,body,bodywash,31.27476,Truly,cream,all,4.4,42,dark purple
447,ulta,USA,body,bodywash,31.27476,Truly,cream,all,4.1,79,dark purple
448,ulta,USA,body,bodywash,33.23556,Truly,cream,all,4.0,10,dark purple
449,ulta,USA,body,bodywash,33.23556,Truly,cream,all,4.1,8,dark purple
450,ulta,USA,body,bodywash,34.21596,Truly,cream,all,4.8,189,cyan
451,ulta,USA,body,bodywash,36.17676,Truly,cream,all,4.5,43,cyan
452,ulta,USA,body,bodywash,33.333600000000004,Tula,cream,all,4.7,68,cyan
453,ulta,USA,body,bodywash,3.4314,ULTA Beauty Collection,cream,all,4.0,158,dark purple
454,ulta,USA,body,bodywash,6.12756,ULTA Beauty Collection,cream,all,4.5,186,cyan
455,ulta,USA,body,bodywash,7.8432,ULTA Beauty Collection,cream,all,4.9,11,cyan
456,ulta,USA,body,bodywash,7.8432,ULTA Beauty Collection,cream,all,2.0,1,dark blue
457,ulta,USA,body,bodywash,7.8432,ULTA Beauty Collection,cream,all,4.9,8,cyan
458,ulta,USA,body,bodywash,7.8432,ULTA Beauty Collection,cream,all,3.7,21,dark purple
459,ulta,USA,body,bodywash,7.8432,ULTA Beauty Collection,cream,all,3.5,48,dark blue
460,ulta,USA,body,bodywash,7.8432,ULTA Beauty Collection,cream,all,4.0,24,dark purple
461,ulta,USA,body,bodywash,7.8432,ULTA Beauty Collection,cream,all,2.9,17,dark blue
462,ulta,USA,body,bodywash,7.8432,ULTA Beauty Collection,cream,all,3.3,76,dark blue
463,ulta,USA,body,bodywash,10.2942,ULTA Beauty Collection,cream,all,4.2,155,dark purple
464,ulta,USA,body,bodywash,15.6864,ULTA Beauty Collection,cream,all,4.0,30,dark purple
465,ulta,USA,body,bodywash,15.6864,ULTA Beauty Collection,cream,all,4.6,27,cyan
466,ulta,USA,body,bodywash,15.6864,ULTA Beauty Collection,cream,all,4.1,51,dark purple
467,ulta,USA,body,bodywash,15.6864,ULTA Beauty Collection,cream,all,4.3,43,dark purple
468,ulta,USA,body,bodywash,15.6864,ULTA Beauty Collection,cream,all,4.6,29,cyan
469,ulta,USA,body,bodywash,15.6864,ULTA Beauty Collection,cream,all,3.9,26,dark purple
470,ulta,USA,body,bodywash,15.6864,ULTA Beauty Collection,cream,all,4.2,21,dark purple
471,ulta,USA,body,bodywash,18.1374,ULTA Beauty Collection,cream,all,4.6,205,cyan
472,ulta,USA,body,bodywash,5.87256,Urban Hydration,cream,all,4.5,80,cyan
473,ulta,USA,body,bodywash,5.87256,Urban Hydration,cream,all,4.5,64,cyan
474,ulta,USA,body,bodywash,5.87256,Urban Hydration,cream,all,4.6,73,cyan
475,ulta,USA,body,bodywash,13.7256,Urban Veda,cream,all,5.0,4,cyan
476,ulta,USA,body,bodywash,19.608,Verb,cream,all,5.0,4,cyan
477,ulta,USA,body,sunscreen,34.30836,Vichy,cream,"combination, dry, normal, oily",4.4,121,dark purple
478,ulta,USA,body,sunscreen,34.30836,Vichy,cream,"combination, dry, normal, oily",4.5,185,cyan
479,ulta,USA,body,sunscreen,44.11356,Vichy,cream,"combination, dry, normal, oily",4.5,183,cyan
480,ulta,USA,body,bodywash,9.30396,Vitabath,cream,all,4.6,63,cyan
481,ulta,USA,body,bodywash,9.30396,Vitabath,cream,all,4.3,59,dark purple
482,ulta,USA,body,bodywash,9.30396,Vitabath,cream,all,4.6,32,cyan
483,ulta,USA,body,bodywash,9.30396,Vitabath,cream,all,4.5,26,cyan
484,ulta,USA,body,bodywash,10.774560000000001,Vitabath,cream,all,4.86649383769435,0,cyan
485,ulta,USA,body,bodywash,34.010040000000004,Vitabath,cream,all,4.8,289,cyan
486,ulta,USA,body,bodywash,34.010040000000004,Vitabath,cream,all,4.7,188,cyan
487,ulta,USA,body,bodywash,39.216,We Are Paradoxx,cream,all,3.2,5,dark blue
488,Flipkart,India,body,bodywash,3.42,Lux,foam,all,5.0,0,cyan
489,Flipkart,India,body,bodywash,1.032,WOW Skin Science,foam,all,5.0,0,cyan
490,Flipkart,India,body,bodywash,1.032,WOW Skin Science,foam,all,5.0,0,cyan
491,Flipkart,India,body,bodywash,1.056,WOW Skin Science,foam,all,5.0,0,cyan
492,Flipkart,India,body,bodywash,2.58,WOW Skin Science,foam,all,5.0,0,cyan
493,Flipkart,India,body,bodywash,2.628,WOW Skin Science,foam,all,5.0,0,cyan
494,Sephora,India,body,bodywash,40.2,ABHATi SUISSE,gel,all,5.0,10,cyan
495,Flipkart,India,body,bodywash,2.988,BODY CUPID,gel,all,1.374,0,dark blue
496,Flipkart,India,body,bodywash,1.5792,Bodywise,gel,all,2.716,0,dark blue
497,Flipkart,India,body,bodywash,4.188,Brut,gel,all,5.0,0,cyan
498,Flipkart,India,body,bodywash,2.52,Buds & Berries,gel,all,5.0,0,cyan
499,Flipkart,India,body,bodywash,2.52,Buds & Berries,gel,all,5.0,0,cyan
500,Flipkart,India,body,bodywash,2.724,Buds & Berries,gel,all,5.0,0,cyan
501,Flipkart,India,body,bodywash,3.156,Buds & Berries,gel,all,5.0,0,cyan
502,Flipkart,India,body,bodywash,6.132000000000001,Buds & Berries,gel,all,5.0,0,cyan
503,Sephora,India,body,bodywash,18.6,BURT'S BEES,gel,all,4.14,11,dark purple
504,Sephora,India,body,bodywash,18.6,BURT'S BEES,gel,all,4.29,24,dark purple
505,Sephora,India,body,bodywash,29.400000000000002,BURT'S BEES,gel,all,4.3,22,dark purple
506,Flipkart,India,body,bodywash,1.53852,Cleansense,gel,all,5.0,0,cyan
507,Flipkart,India,body,bodywash,8.976,Dermafique,gel,all,1.0,0,dark blue
508,Flipkart,India,body,bodywash,0.6432,Dettol,gel,all,4.257,0,dark purple
509,Flipkart,India,body,bodywash,1.2,Dettol,gel,all,5.0,0,cyan
510,Sephora,India,body,bodywash,25.2,Elizabeth Arden,gel,all,4.37,25,dark purple
511,Sephora,India,body,bodywash,15.3,FOREST ESSENTIALS,gel,all,4.7,60,cyan
512,Sephora,India,body,bodywash,15.3,FOREST ESSENTIALS,gel,all,4.4,16,dark purple
513,Sephora,India,body,bodywash,38.4,Gallinee,gel,all,4.18,13,dark purple
514,Sephora,India,body,bodywash,71.4,jUiCE BEAUTY,gel,all,4.22,13,green
515,Sephora,India,body,bodywash,7.5,Kama Ayurveda,gel,all,4.8,69,cyan
516,Sephora,India,body,bodywash,7.5,Kama Ayurveda,gel,all,4.3,25,dark purple
517,Sephora,India,body,bodywash,8.58,Kama Ayurveda,gel,all,4.4,32,dark purple
518,Sephora,India,body,bodywash,9.0,Kama Ayurveda,gel,all,4.6,50,cyan
519,Sephora,India,body,bodywash,9.0,Kama Ayurveda,gel,all,4.6,52,cyan
520,Sephora,India,body,bodywash,10.5,Kama Ayurveda,gel,all,4.7,63,cyan
521,Sephora,India,body,bodywash,13.74,Kama Ayurveda,gel,all,4.4,36,dark purple
522,Sephora,India,body,bodywash,14.34,Kama Ayurveda,gel,all,4.5,42,cyan
523,Sephora,India,body,bodywash,15.9,Kama Ayurveda,gel,all,4.2,15,dark purple
524,Sephora,India,body,bodywash,16.2,Kama Ayurveda,gel,all,4.4,32,dark purple
525,Sephora,India,body,bodywash,19.14,Kama Ayurveda,gel,all,4.21,12,dark purple
526,Sephora,India,body,bodywash,20.34,Kama Ayurveda,gel,all,4.23,19,dark purple
527,Sephora,India,body,bodywash,20.34,Kama Ayurveda,gel,all,4.3,27,dark purple
528,Sephora,India,body,bodywash,21.0,Kama Ayurveda,gel,all,4.19,11,dark purple
529,Sephora,India,body,bodywash,21.0,Kama Ayurveda,gel,all,4.34,25,dark purple
530,Flipkart,India,body,bodywash,1.26,Kimirica,gel,all,5.0,0,cyan
531,Flipkart,India,body,bodywash,1.89204,Kimirica,gel,all,5.0,0,cyan
532,Flipkart,India,body,bodywash,2.8080000000000003,Love Beauty & Planet,gel,all,2.272,0,dark blue
533,Sephora,India,body,bodywash,8.700000000000001,Mario Badescu,gel,all,4.4,38,dark purple
534,Sephora,India,body,bodywash,8.700000000000001,Mario Badescu,gel,all,4.4,34,dark purple
535,Sephora,India,body,bodywash,17.7,Mario Badescu,gel,all,4.5,39,cyan
536,Sephora,India,body,bodywash,19.2,Mario Badescu,gel,all,4.13,7,dark purple
537,Flipkart,India,body,bodywash,2.7,Mcaffeine,gel,all,5.0,0,cyan
538,Flipkart,India,body,bodywash,3.588,Mcaffeine,gel,all,1.201,0,dark blue
539,Flipkart,India,body,bodywash,2.028,MEDIMIX AYURVEDIC,gel,all,5.0,0,cyan
540,Sephora,India,body,bodywash,19.44,MOROCCANOIL,gel,all,4.4,33,dark purple
541,Sephora,India,body,bodywash,19.44,MOROCCANOIL,gel,all,4.4,34,dark purple
542,Sephora,India,body,bodywash,19.44,MOROCCANOIL,gel,all,4.6,52,cyan
543,Sephora,India,body,bodywash,19.44,MOROCCANOIL,gel,all,4.6,56,cyan
544,Sephora,India,body,bodywash,19.44,MOROCCANOIL,gel,all,4.4,32,dark purple
545,Sephora,India,body,bodywash,27.0,MOROCCANOIL,gel,all,4.15,12,dark purple
546,Sephora,India,body,bodywash,27.0,MOROCCANOIL,gel,all,4.27,18,dark purple
547,Sephora,India,body,bodywash,27.0,MOROCCANOIL,gel,all,4.4,36,dark purple
548,Sephora,India,body,bodywash,27.0,MOROCCANOIL,gel,all,4.41,37,dark purple
549,Sephora,India,body,bodywash,27.0,MOROCCANOIL,gel,all,4.51,46,cyan
550,Flipkart,India,body,bodywash,2.148,Nivea,gel,all,5.0,0,cyan
551,Sephora,India,body,bodywash,23.988,OMORFEE,gel,all,4.4,16,dark purple
552,Sephora,India,body,bodywash,26.388,OMORFEE,gel,all,4.29,24,dark purple
553,Sephora,India,body,bodywash,29.388,OMORFEE,gel,all,4.14,12,dark purple
554,Sephora,India,body,bodywash,51.6,OUAI,gel,all,4.6,52,cyan
555,Flipkart,India,body,bodywash,0.52644,Palmolive,gel,all,1.875,0,dark blue
556,Flipkart,India,body,bodywash,0.59844,Palmolive,gel,all,5.0,0,cyan
557,Flipkart,India,body,bodywash,0.67044,Palmolive,gel,all,2.595,0,dark blue
558,Flipkart,India,body,bodywash,0.738,Palmolive,gel,all,2.358,0,dark blue
559,Flipkart,India,body,bodywash,5.28,Palmolive,gel,all,2.199,0,dark blue
560,Flipkart,India,body,perfume,5.76,Park Avenue,gel,all,4.1,155,dark purple
561,Flipkart,India,body,bodywash,3.192,PEARS,gel,all,5.0,0,cyan
562,Flipkart,India,body,bodywash,1.296,RW,gel,all,5.0,0,cyan
563,Flipkart,India,body,bodywash,4.788,Sairo,gel,all,5.0,0,cyan
564,Flipkart,India,body,bodywash,4.788,Sairo,gel,all,5.0,0,cyan
565,Sephora,India,body,bodywash,2.4,Sephora Collection,gel,all,4.7,58,cyan
566,Sephora,India,body,bodywash,2.4,Sephora Collection,gel,all,4.5,43,cyan
567,Sephora,India,body,bodywash,2.4,Sephora Collection,gel,all,4.6,53,cyan
568,Sephora,India,body,bodywash,4.8,Sephora Collection,gel,all,4.6,58,cyan
569,Sephora,India,body,bodywash,4.8,Sephora Collection,gel,all,4.4,38,dark purple
570,Sephora,India,body,bodywash,4.8,Sephora Collection,gel,all,4.4,34,dark purple
571,Sephora,India,body,bodywash,4.8,Sephora Collection,gel,all,4.5,39,cyan
572,Sephora,India,body,bodywash,10.8,Sephora Collection,gel,all,4.5,41,cyan
573,Sephora,India,body,bodywash,10.8,Sephora Collection,gel,all,4.4,40,dark purple
574,Sephora,India,body,bodywash,10.8,Sephora Collection,gel,all,4.6,50,cyan
575,Sephora,India,body,bodywash,10.8,Sephora Collection,gel,all,4.5,46,cyan
576,Sephora,India,body,bodywash,10.8,Sephora Collection,gel,all,4.5,41,cyan
577,Sephora,India,body,bodywash,10.8,Sephora Collection,gel,all,4.6,52,cyan
578,Sephora,India,body,bodywash,10.8,Sephora Collection,gel,all,4.7,63,cyan
579,Sephora,India,body,bodywash,12.0,Sephora Collection,gel,all,4.5,46,cyan
580,Sephora,India,body,bodywash,12.0,Sephora Collection,gel,all,4.6,57,cyan
581,Sephora,India,body,bodywash,13.200000000000001,Sephora Collection,gel,all,4.8,69,cyan
582,Sephora,India,body,bodywash,13.200000000000001,Sephora Collection,gel,all,4.3,25,dark purple
583,Sephora,India,body,bodywash,13.200000000000001,Sephora Collection,gel,all,4.2,15,dark purple
584,Sephora,India,body,bodywash,13.200000000000001,Sephora Collection,gel,all,4.4,36,dark purple
585,Sephora,India,body,bodywash,13.200000000000001,Sephora Collection,gel,all,4.3,27,dark purple
586,Sephora,India,body,bodywash,13.8,Sephora Collection,gel,all,4.5,42,cyan
587,Sephora,India,body,bodywash,18.0,Sephora Collection,gel,all,4.4,32,dark purple
588,Sephora,India,body,bodywash,33.6,Sephora Collection,gel,all,4.4,32,dark purple
589,Flipkart,India,body,bodywash,5.988,Skin Cottage,gel,all,5.0,0,cyan
590,Flipkart,India,body,bodywash,5.988,Skin Cottage,gel,all,5.0,0,cyan
591,Flipkart,India,body,bodywash,5.988,Skin Cottage,gel,all,5.0,0,cyan
592,Flipkart,India,body,bodywash,1.3920000000000001,ST. D'VENCï¿½,gel,all,1.379,0,dark blue
593,Flipkart,India,body,bodywash,2.15568,THE LOVE CO.,gel,all,5.0,0,cyan
594,Sephora,India,body,bodywash,5.1000000000000005,Votre,gel,all,4.6,57,cyan
595,Sephora,India,body,bodywash,10.200000000000001,Votre,gel,all,4.6,48,cyan
596,Sephora,India,body,bodywash,10.200000000000001,Votre,gel,all,4.1,11,dark purple
597,Sephora,India,body,bodywash,22.2,Wishful,gel,all,4.6,49,cyan
