,website,country,category,subcategory,price,brand,form,type,rating,count of ratings
11373,Amazon,India,face,blush,364.0,FACESCANADA,powder,Light,4.5,51
11374,Amazon,India,face,foundation,399.0,CIVAKI,liquid,Full,3.2,51
11375,Amazon,India,face,foundation,399.0,CIVAKI,liquid,Full,3.2,51
11376,Amazon,India,face,foundation,399.0,CIVAKI,liquid,Full,3.2,51
11377,Amazon,India,face,foundation,399.0,CIVAKI,liquid,Full,3.2,51
11378,Amazon,India,face,concealer,210.0,Cameleon,gel,Buildable Coverage,3.4,51
11379,Amazon,India,face,blush,360.0,Generic,powder,Full,4.6,514
11380,Amazon,India,face,concealer,149.0,Rsentera,liquid,Full,3.7,54
11381,Amazon,India,face,concealer,150.0,Olivia,stick,Full,4.1,542
11382,Amazon,India,face,concealer,249.0,Deputy,cream,Lightweight Formula,3.9,548
11383,Amazon,India,face,blush,545.0,COSLUXE,liquid,Full,4.3,55
11384,Amazon,India,face,blush,385.0,MyGlamm,powder,all,4.5,55
11385,Amazon,India,face,concealer,280.0,Makeup & More,cream,Light,3.9,55
11386,Amazon,India,face,foundation,595.0,REVLON,liquid,Light; Medium,3.9,55
11387,Amazon,India,face,concealer,149.0,Khelni,cream,Full,2.8,57
11388,Amazon,India,face,foundation,99.0,Lecherous,liquid,Medium,3.4,57
11389,Amazon,India,face,foundation,150.0,Coloressence,liquid,Full,3.3,574
11390,Amazon,India,face,blush,170.0,MARS,powder,Full,4.8,574
11391,Amazon,India,face,foundation,518.0,MyGlamm,liquid,Buildable Coverage,3.6,59
11392,Amazon,India,face,blush,165.0,Bella Keen,powder,Full,3.9,6
11393,Amazon,India,face,blush,476.0,TRUDIANCE,cream,Medium,4.3,6
11394,Amazon,India,face,foundation,359.0,MyGlamm,liquid,Full,3.4,6
11395,Amazon,India,face,concealer,195.0,Aveu,solid,all,3.4,6
11396,Amazon,India,face,concealer,199.0,Rupali,liquid,all,4.0,6
11397,Amazon,India,face,concealer,599.0,Daily life FOREVER52,cream,Buildable,4.8,6
11398,Amazon,India,face,foundation,293.0,Glowhouse,liquid,Medium,5.0,6
11399,Amazon,India,face,concealer,469.0,SWISS BEAUTY,cream,Full,4.2,61
11400,Amazon,India,face,blush,149.0,Dudustrong,powder,Full,4.1,62
11401,Amazon,India,face,blush,399.0,MyGlamm,powder,Full,4.8,620
11402,Amazon,India,face,foundation,489.0,Wet n Wild,liquid,Full,4.2,620
11403,Amazon,India,face,blush,2281.1809351114002,Clinique,powder,all,4.0,63
11404,Amazon,India,face,concealer,168.0,Fashion Colour,cream,Buildable Coverage,3.7,64
11405,Amazon,India,face,concealer,129.0,TRIVETY,cream,all,3.6,65
11406,Amazon,India,face,foundation,921.0,Maybelline,liquid,Medium,4.2,654
11407,Amazon,India,face,concealer,499.0,L.A GIRL,cream,Full,4.2,656
11408,Amazon,India,face,blush,150.0,Generic,cream,Light,3.9,66
11409,Amazon,India,face,blush,120.0,Blue Heaven,powder,all,4.2,66
11410,Amazon,India,face,concealer,350.0,Star's Cosmetics,cream,Medium,3.8,67
11411,Amazon,India,face,concealer,157.0,INSIGHT,cream,Full,3.7,678
11412,Amazon,India,face,foundation,300.0,MyGlamm,liquid,Full,3.9,69
11413,Amazon,India,face,blush,596.0,Deborah Milano,liquid,all,3.9,7
11414,Amazon,India,face,blush,210.0,Confect,cream,all,4.6,7
11415,Amazon,India,face,concealer,119.0,Trivety,cream,Full,3.2,7
11416,Amazon,India,face,foundation,199.0,Lecherous,liquid,Full,3.6,7
11417,Amazon,India,face,concealer,2281.1809351114002,L.A GIRL,cream,Light,3.8,7
11418,Amazon,India,face,foundation,365.0,COLORS QUEEN,liquid,Full,4.1,7
11419,Amazon,India,face,concealer,2281.1809351114002,L.A GIRL,cream,Sheer,4.3,7
11420,Amazon,India,face,concealer,225.0,SWISS BEAUTY,liquid,Medium,4.4,7
11421,Amazon,India,face,concealer,225.0,SWISS BEAUTY,liquid,Medium,4.4,7
11422,Amazon,India,face,concealer,225.0,SWISS BEAUTY,liquid,Full,4.4,7
11423,Amazon,India,face,concealer,225.0,SWISS BEAUTY,liquid,Full,4.4,7
11424,Amazon,India,face,foundation,404.0,SWISS BEAUTY,liquid,Full,4.8,7
11425,Amazon,India,face,concealer,499.0,L.A GIRL,liquid,Full,4.0,7532
11426,Amazon,India,face,foundation,555.0,REVLON,liquid,Medium,3.9,70
11427,Amazon,India,face,concealer,275.0,Miss Claire,cream,Medium,3.9,708
11428,Amazon,India,face,foundation,441.0,Maybelline,liquid,Full,4.1,716
11429,Amazon,India,face,foundation,710.0,RENEE,liquid,Full,3.7,76
11430,Amazon,India,face,blush,471.0,Maybelline,powder,Full,3.9,8
11431,Amazon,India,face,blush,211.0,MARS,powder,Light,4.1,8
11432,Amazon,India,face,blush,222.0,Miss Rose,liquid,all,4.3,8
11433,Amazon,India,face,powder,150.0,All,liquid,all,3.3,8
11434,Amazon,India,face,foundation,421.0,COLORS QUEEN,liquid,Full,3.8,8
11435,Amazon,India,face,foundation,421.0,COLORS QUEEN,liquid,Full,3.8,8
11436,Amazon,India,face,foundation,421.0,COLORS QUEEN,liquid,Full,3.8,8
11437,Amazon,India,face,foundation,421.0,COLORS QUEEN,liquid,Full,3.8,8
11438,Amazon,India,face,concealer,199.0,Plethora,cream,Light,4.8,8
11439,Amazon,India,face,foundation,1200.0,L'Oreal Paris,liquid,Medium,4.5,8534
11440,Amazon,India,face,blush,179.0,Steel Paris,powder,all,5.0,8534
11441,Amazon,India,face,concealer,79.0,Rsentera,cream,Full,3.6,808
11442,Amazon,India,face,concealer,139.0,Rsentera,cream,Buildable Coverage,3.6,81
11443,Amazon,India,face,blush,225.0,SHENY,powder,Medium,3.8,816
11444,Amazon,India,face,foundation,1195.0,REVLON,liquid,Full,4.5,816
11445,Amazon,India,face,foundation,487.0,Colorbar,liquid,Full,3.9,820
11446,Amazon,India,face,concealer,154.0,ADS,stick,Medium,3.4,826
11447,Amazon,India,face,concealer,355.0,Deputy,cream,Medium,3.5,85
11448,Amazon,India,face,concealer,129.0,KASCN,cream,Full,3.6,87
11449,Amazon,India,face,foundation,599.0,Makeup Revolution,liquid,Full,4.0,887
11450,Amazon,India,face,blush,1195.0,CHAMBOR,powder,Full,3.7,9
11451,Amazon,India,face,blush,109.0,Generic,powder,Full,3.7,9
11452,Amazon,India,face,foundation,1099.0,L'Oreal Paris,liquid,Full,3.1,9
11453,Amazon,India,face,foundation,409.0,SWISS BEAUTY,liquid,Full,3.1,9
11454,Amazon,India,face,concealer,169.0,Angelie,liquid,Medium,3.3,9
11455,Amazon,India,face,foundation,280.0,SUNISA,liquid,all,3.3,9
11456,Amazon,India,face,foundation,762.0,Mamaearth,liquid,Full,3.7,9
11457,Amazon,India,face,concealer,202.0,SWISS BEAUTY,cream,Medium,4.3,9
11458,Amazon,India,face,concealer,339.0,L.A GIRL,cream,Full,3.8,9547
11459,Amazon,India,face,concealer,225.0,Miss Claire,cream,Full,4.0,90
11460,Amazon,India,face,foundation,225.0,Coloressence,liquid,Full,3.8,900
11461,Amazon,India,face,blush,399.0,Miss Rose,powder,all,4.6,900
11462,Amazon,India,face,concealer,105.0,INSIGHT,cream,Light,3.7,922
11463,Amazon,India,face,foundation,320.0,SUNISA,liquid,all,3.6,96
11464,Amazon,India,face,concealer,212.0,Angelie,cream,Full,3.6,974
11465,Amazon,India,face,blush,403.0,LAKMï¿½,powder,Light,4.7,99
11466,Amazon,India,face,concealer,439.0,SWISS BEAUTY,cream,Full,3.9,990
11467,Amazon,India,face,concealer,229.0,ADS GOOD CHOICE INDIA,cream,Medium,4.86649383769435,0
11468,Amazon,India,face,blush,240.0,Amosfia,cream,Full,4.86649383769435,0
11469,Amazon,India,face,blush,241.0,Amosfia,cream,Full,4.86649383769435,0
11470,Amazon,India,face,concealer,244.0,Amosfia,cream,Lightweight Formula,4.86649383769435,0
11471,Amazon,India,face,blush,245.0,Amosfia,cream,Full,4.86649383769435,0
11472,Amazon,India,face,blush,249.0,Amosfia,cream,Full,4.86649383769435,0
11473,Amazon,India,face,concealer,252.0,Amosfia,cream,Full,4.86649383769435,0
11474,Amazon,India,face,concealer,259.0,Amosfia,cream,Full,4.86649383769435,0
11475,Amazon,India,face,concealer,261.0,Amosfia,cream,Full,4.86649383769435,0
11476,Amazon,India,face,concealer,262.0,Amosfia,cream,Full,4.86649383769435,0
11477,Amazon,India,face,concealer,267.0,Amosfia,cream,Full,4.86649383769435,0
11478,Amazon,India,face,concealer,268.0,Amosfia,cream,Light,4.86649383769435,0
11479,Amazon,India,face,concealer,365.0,Amosfia,cream,Full,4.86649383769435,0
11480,Amazon,India,face,blush,725.0,BAE BEAUTE - YOUR BETTER HALF,cream,Full,4.86649383769435,0
11481,Amazon,India,face,concealer,125.0,BEGGIE,cream,"Lightweight Formula,Full",4.86649383769435,0
11482,Amazon,India,face,concealer,4941.0,Bobbi Brown,cream,Medium,4.86649383769435,0
11483,Amazon,India,face,blush,99.0,Chariot New York,cream,Face,4.86649383769435,0
11484,Amazon,India,face,blush,225.0,Chariot New York,cream,Full,4.86649383769435,0
11485,Amazon,India,face,blush,299.0,Chariot New York,cream,Full,4.86649383769435,0
11486,Amazon,India,face,concealer,399.0,Civaki,cream,all,4.86649383769435,0
11487,Amazon,India,face,concealer,129.0,Crï¿½ï¿½ï¿½,cream,Full,4.86649383769435,0
11488,Amazon,India,face,blush,649.0,Daily life FOREVER52,cream,Full,4.86649383769435,0
11489,Amazon,India,face,blush,488.0,Deborah Milano,cream,all,4.86649383769435,0
11490,Amazon,India,face,concealer,99.0,Double Lips,cream,all,4.86649383769435,0
11491,Amazon,India,face,concealer,99.0,Double Lips,cream,Full,4.86649383769435,0
11492,Amazon,India,face,concealer,149.0,Double Lips,cream,Full,4.86649383769435,0
11493,Amazon,India,face,blush,799.0,FashionStorm,cream,Medium,4.86649383769435,0
11494,Amazon,India,face,blush,499.0,FEELHIGH,cream,Full,4.86649383769435,0
11495,Amazon,India,face,concealer,239.0,FLENGO; MADE FOR YOU,cream,Medium,4.86649383769435,0
11496,Amazon,India,face,concealer,120.0,Generic,cream,all,4.86649383769435,0
11497,Amazon,India,face,concealer,185.0,Generic,cream,Full,4.86649383769435,0
11498,Amazon,India,face,concealer,199.0,Generic,cream,Full,4.86649383769435,0
11499,Amazon,India,face,blush,245.0,Generic,cream,Full,4.86649383769435,0
11500,Amazon,India,face,concealer,249.0,Generic,cream,Full,4.86649383769435,0
11501,Amazon,India,face,blush,255.0,Generic,cream,Full,4.86649383769435,0
11502,Amazon,India,face,blush,255.0,Generic,cream,Full,4.86649383769435,0
11503,Amazon,India,face,blush,347.0,Generic,cream,Full,4.86649383769435,0
11504,Amazon,India,face,blush,347.0,Generic,cream,Full,4.86649383769435,0
11505,Amazon,India,face,concealer,256.0,Generic,cream,Light; Medium,4.86649383769435,0
11506,Amazon,India,face,concealer,257.0,Generic,cream,Medium,4.86649383769435,0
11507,Amazon,India,face,blush,2281.1809351114002,Generic,cream,Light,4.86649383769435,0
11508,Amazon,India,face,concealer,197.0,Glam 21,cream,Full,4.86649383769435,0
11509,Amazon,India,face,concealer,224.0,Glam 21,cream,Full,4.86649383769435,0
11510,Amazon,India,face,concealer,194.0,HILARYRHODA,cream,Half,4.86649383769435,0
11511,Amazon,India,face,blush,521.0,Just Herbs,cream,Full,4.86649383769435,0
11512,Amazon,India,face,concealer,89.0,Kamz,cream,all,4.86649383769435,0
11513,Amazon,India,face,concealer,99.0,Kamz,cream,Full,4.86649383769435,0
11514,Amazon,India,face,blush,549.0,L.A GIRL,cream,Full,4.86649383769435,0
11515,Amazon,India,face,blush,573.0,L.A GIRL,cream,Full,4.86649383769435,0
11516,Amazon,India,face,blush,599.0,L.A GIRL,cream,Full,4.86649383769435,0
11517,Amazon,India,face,concealer,412.0,LAKMï¿½,cream,Medium; Full,4.86649383769435,0
11518,Amazon,India,face,concealer,503.0,LAKMï¿½,cream,Full,4.86649383769435,0
11519,Amazon,India,face,concealer,7363.0,M.A.C,cream,Full,4.86649383769435,0
11520,Amazon,India,face,blush,599.0,Makeup Revolution,cream,Sheer,4.86649383769435,0
11521,Amazon,India,face,blush,599.0,Makeup Revolution,cream,Sheer,4.86649383769435,0
11522,Amazon,India,face,concealer,293.0,MARS,cream,Full,4.86649383769435,0
11523,Amazon,India,face,concealer,99.0,MASTADI,cream,Full,4.86649383769435,0
11524,Amazon,India,face,blush,2281.1809351114002,Miss Rose,cream,all,4.86649383769435,0
11525,Amazon,India,face,concealer,129.0,MISSDOLL,cream,Full,4.86649383769435,0
11526,Amazon,India,face,concealer,149.0,MISSDOLL,cream,Medium,4.86649383769435,0
11527,Amazon,India,face,blush,446.0,Recode,cream,Medium,4.86649383769435,0
11528,Amazon,India,face,concealer,149.0,RED4,cream,all,4.86649383769435,0
11529,Amazon,India,face,blush,467.0,Sedell,cream,all,4.86649383769435,0
11530,Amazon,India,face,blush,289.0,Seer Secrets,cream,Medium,4.86649383769435,0
11531,Amazon,India,face,concealer,309.0,Shryoan,cream,Medium,4.86649383769435,0
11532,Amazon,India,face,concealer,128.0,Sloane,cream,Full,4.86649383769435,0
11533,Amazon,India,face,concealer,599.0,SUGAR Cosmetics,cream,"Buildable Coverage,Full",4.86649383769435,0
11534,Amazon,India,face,concealer,125.0,Trivety,cream,Full,4.86649383769435,0
11535,Amazon,India,face,concealer,145.0,Trivety,cream,Full,4.86649383769435,0
11536,Amazon,India,face,concealer,399.0,VARS ; LONDON,cream,Full,4.86649383769435,0
11537,Amazon,India,face,blush,190.0,Vevon Beauty,cream,all,4.86649383769435,0
11538,Amazon,India,face,blush,499.0,FEELHIGH,gel,Full,4.86649383769435,0
11539,Amazon,India,face,foundation,239.0,BEGGIE,liquid,all,4.86649383769435,0
11540,Amazon,India,face,concealer,299.0,Bennort,liquid,Full,4.86649383769435,0
11541,Amazon,India,face,concealer,4865.0,Bobbi Brown,liquid,Full,4.86649383769435,0
11542,Amazon,India,face,blush,5612.0,Bobbi Brown,liquid,all,4.86649383769435,0
11543,Amazon,India,face,blush,5800.0,Bobbi Brown,liquid,all,4.86649383769435,0
11544,Amazon,India,face,blush,6158.0,Bobbi Brown,liquid,all,4.86649383769435,0
11545,Amazon,India,face,foundation,59.0,BUYTYA,liquid,Medium,4.86649383769435,0
11546,Amazon,India,face,blush,179.0,CHUBS,liquid,all,4.86649383769435,0
11547,Amazon,India,face,blush,130.0,Elecsera,liquid,all,4.86649383769435,0
11548,Amazon,India,face,concealer,10454.0,ELECTROPRIME,liquid,Full,4.86649383769435,0
11549,Amazon,India,face,concealer,139.0,ELITEWAVE,liquid,Medium,4.86649383769435,0
11550,Amazon,India,face,concealer,149.0,ELITEWAVE,liquid,"Buildable Coverage,Full",4.86649383769435,0
11551,Amazon,India,face,blush,159.0,Fashion Colour,liquid,Light,4.86649383769435,0
11552,Amazon,India,face,blush,285.0,FIRSTZON,liquid,all,4.86649383769435,0
11553,Amazon,India,face,blush,1259.0,Forever52,liquid,Light,4.86649383769435,0
11554,Amazon,India,face,foundation,255.0,FOZZBY,liquid,Medium,4.86649383769435,0
11555,Amazon,India,face,foundation,100.0,Generic,liquid,all,4.86649383769435,0
11556,Amazon,India,face,foundation,249.0,Generic,liquid,Medium,4.86649383769435,0
11557,Amazon,India,face,foundation,360.0,Generic,liquid,Full,4.86649383769435,0
11558,Amazon,India,face,blush,799.0,HUDA BB,liquid,Full,4.86649383769435,0
11559,Amazon,India,face,concealer,275.0,INCOLOR,liquid,Light,4.86649383769435,0
11560,Amazon,India,face,blush,382.0,INCOLOR,liquid,Full,4.86649383769435,0
11561,Amazon,India,face,foundation,699.0,Just Herbs,liquid,Full,4.86649383769435,0
11562,Amazon,India,face,concealer,189.0,KAIASHA,liquid,Full,4.86649383769435,0
11563,Amazon,India,face,concealer,189.0,KAIASHA,liquid,Full,4.86649383769435,0
11564,Amazon,India,face,concealer,189.0,KAIASHA,liquid,Full,4.86649383769435,0
11565,Amazon,India,face,concealer,189.0,KAIASHA,liquid,Full,4.86649383769435,0
11566,Amazon,India,face,blush,575.0,L.A. COLORS,liquid,Light,4.86649383769435,0
11567,Amazon,India,face,foundation,90.0,Lecherous,liquid,Full,4.86649383769435,0
11568,Amazon,India,face,foundation,599.0,LOVERIGHT,liquid,Medium,4.86649383769435,0
11569,Amazon,India,face,blush,391.0,Make Up for Life,liquid,Light,4.86649383769435,0
11570,Amazon,India,face,foundation,285.0,Maliao,liquid,Full,4.86649383769435,0
11571,Amazon,India,face,concealer,187.0,MARS,liquid,Full,4.86649383769435,0
11572,Amazon,India,face,blush,229.0,MARS,liquid,all,4.86649383769435,0
11573,Amazon,India,face,foundation,399.0,ME-ON,liquid,Full,4.86649383769435,0
11574,Amazon,India,face,blush,1177.0,Milani,liquid,all,4.86649383769435,0
11575,Amazon,India,face,blush,2281.1809351114002,Miss Rose,liquid,all,4.86649383769435,0
11576,Amazon,India,face,foundation,749.0,MyGlamm,liquid,Medium,4.86649383769435,0
11577,Amazon,India,face,blush,645.0,O.TWO.O,liquid,all,4.86649383769435,0
11578,Amazon,India,face,foundation,633.0,Pierre Cardin Paris,liquid,all,4.86649383769435,0
11579,Amazon,India,face,foundation,215.0,Seven Seas,liquid,Full,4.86649383769435,0
11580,Amazon,India,face,foundation,217.0,Seven Seas,liquid,Full,4.86649383769435,0
11581,Amazon,India,face,foundation,246.0,Shryoan,liquid,Full,4.86649383769435,0
11582,Amazon,India,face,foundation,246.0,Shryoan,liquid,Full,4.86649383769435,0
11583,Amazon,India,face,foundation,246.0,Shryoan,liquid,Full,4.86649383769435,0
11584,Amazon,India,face,foundation,246.0,Shryoan,liquid,Full,4.86649383769435,0
11585,Amazon,India,face,concealer,229.0,SWISS BEAUTY,liquid,Full,4.86649383769435,0
11586,Amazon,India,face,foundation,351.0,SWISS BEAUTY,liquid,Full,4.86649383769435,0
11587,Amazon,India,face,blush,5695.0,Tarte,liquid,all,4.86649383769435,0
11588,Amazon,India,face,foundation,255.0,TEEN.TEEN,liquid,Full,4.86649383769435,0
11589,Amazon,India,face,blush,2281.1809351114002,Too Faced,liquid,all,4.86649383769435,0
11590,Amazon,India,face,concealer,139.0,Winry,liquid,all,4.86649383769435,0
11591,Amazon,India,face,concealer,549.0,LOVE HUDA,mousse,Full,4.86649383769435,0
11592,Amazon,India,face,concealer,325.0,LOVERIGHT,mousse,Full,4.86649383769435,0
11593,Amazon,India,face,concealer,175.0,Generic,pencil,High,4.86649383769435,0
11594,Amazon,India,face,concealer,139.0,MAPPERZ,pencil,Medium,4.86649383769435,0
11595,Amazon,India,face,blush,349.0,S.F.R. COLOR,pencil,all,4.86649383769435,0
11596,Amazon,India,face,concealer,159.0,SUBHMUN,pencil,Light,4.86649383769435,0
11597,Amazon,India,face,concealer,999.0,Aegte,powder,Full,4.86649383769435,0
11598,Amazon,India,face,blush,157.0,AGLEY,powder,Full,4.86649383769435,0
11599,Amazon,India,face,blush,160.0,AGLEY,powder,Full,4.86649383769435,0
11600,Amazon,India,face,blush,188.0,AGLEY,powder,Full,4.86649383769435,0
11601,Amazon,India,face,blush,200.0,AGLEY,powder,Full,4.86649383769435,0
11602,Amazon,India,face,blush,240.0,AGLEY,powder,Full,4.86649383769435,0
11603,Amazon,India,face,blush,249.0,AGLEY,powder,Full,4.86649383769435,0
11604,Amazon,India,face,blush,165.0,Bella Keen,powder,Full,4.86649383769435,0
11605,Amazon,India,face,blush,220.0,Bella Keen,powder,Full,4.86649383769435,0
11606,Amazon,India,face,blush,725.0,Biotique Natural Makeup,powder,all,4.86649383769435,0
11607,Amazon,India,face,blush,477.0,BlushBee Organic Beauty,powder,Light,4.86649383769435,0
11608,Amazon,India,face,blush,477.0,BlushBee Organic Beauty,powder,Light,4.86649383769435,0
11609,Amazon,India,face,blush,477.0,BlushBee Organic Beauty,powder,Light,4.86649383769435,0
11610,Amazon,India,face,blush,477.0,BlushBee Organic Beauty,powder,Light,4.86649383769435,0
11611,Amazon,India,face,blush,477.0,BlushBee Organic Beauty,powder,Light,4.86649383769435,0
11612,Amazon,India,face,concealer,5207.0,Bobbi Brown,powder,Full,4.86649383769435,0
11613,Amazon,India,face,blush,549.0,BONJOUR PARIS,powder,Full,4.86649383769435,0
11614,Amazon,India,face,blush,99.0,CHUBS,powder,Full,4.86649383769435,0
11615,Amazon,India,face,blush,109.0,CHUBS,powder,Light,4.86649383769435,0
11616,Amazon,India,face,blush,2281.1809351114002,Clinique,powder,all,4.86649383769435,0
11617,Amazon,India,face,blush,438.0,Colorbar,powder,Light,4.86649383769435,0
11618,Amazon,India,face,blush,429.0,COLORS QUEEN,powder,Full,4.86649383769435,0
11619,Amazon,India,face,blush,775.0,COSLUXE IMAGIC,powder,Full,4.86649383769435,0
11620,Amazon,India,face,blush,895.0,COSLUXE IMAGIC,powder,Full,4.86649383769435,0
11621,Amazon,India,face,blush,149.0,Dudustrong,powder,Full,4.86649383769435,0
11622,Amazon,India,face,blush,664.0,FACESCANADA,powder,Light,4.86649383769435,0
11623,Amazon,India,face,blush,750.0,FLOWER BEAUTY,powder,all,4.86649383769435,0
11624,Amazon,India,face,concealer,179.0,Generic,powder,Full,4.86649383769435,0
11625,Amazon,India,face,blush,359.0,Glam 21,powder,Full,4.86649383769435,0
11626,Amazon,India,face,blush,449.0,Glam 21,powder,all,4.86649383769435,0
11627,Amazon,India,face,blush,270.0,GLAM VISTA,powder,all,4.86649383769435,0
11628,Amazon,India,face,blush,369.0,GNASTAS,powder,Medium,4.86649383769435,0
11629,Amazon,India,face,blush,345.0,GUJAS,powder,Full,4.86649383769435,0
11630,Amazon,India,face,blush,115.0,HILARYRHODA,powder,Full,4.86649383769435,0
11631,Amazon,India,face,blush,269.0,INCOLOR,powder,Full,4.86649383769435,0
11632,Amazon,India,face,blush,169.0,KAIASHA,powder,Full,4.86649383769435,0
11633,Amazon,India,face,blush,176.0,KAIASHA,powder,Full,4.86649383769435,0
11634,Amazon,India,face,blush,177.0,KAIASHA,powder,Full,4.86649383769435,0
11635,Amazon,India,face,blush,179.0,KAIASHA,powder,Full,4.86649383769435,0
11636,Amazon,India,face,blush,260.0,KAIASHA,powder,Full,4.86649383769435,0
11637,Amazon,India,face,blush,309.0,Kiss Beauty,powder,Full,4.86649383769435,0
11638,Amazon,India,face,blush,543.0,L.A. COLORS,powder,Light,4.86649383769435,0
11639,Amazon,India,face,blush,699.0,LENPHOR,powder,Medium,4.86649383769435,0
11640,Amazon,India,face,blush,7000.0,M.A.C,powder,all,4.86649383769435,0
11641,Amazon,India,face,blush,362.0,Makeup Revolution,powder,Full,4.86649383769435,0
11642,Amazon,India,face,blush,399.0,Makeup Revolution,powder,Medium,4.86649383769435,0
11643,Amazon,India,face,blush,229.0,MARS,powder,Full,4.86649383769435,0
11644,Amazon,India,face,blush,229.0,MARS,powder,Light,4.86649383769435,0
11645,Amazon,India,face,blush,229.0,MARS,powder,Light,4.86649383769435,0
11646,Amazon,India,face,blush,249.0,MARS,powder,Full,4.86649383769435,0
11647,Amazon,India,face,blush,249.0,MARS,powder,Full,4.86649383769435,0
11648,Amazon,India,face,blush,249.0,MARS,powder,all,4.86649383769435,0
11649,Amazon,India,face,blush,249.0,MARS,powder,Full,4.86649383769435,0
11650,Amazon,India,face,blush,284.0,MARS,powder,Full,4.86649383769435,0
11651,Amazon,India,face,blush,343.0,MATT LOOK,powder,Full,4.86649383769435,0
11652,Amazon,India,face,blush,249.0,Miss Rose,powder,all,4.86649383769435,0
11653,Amazon,India,face,blush,499.0,Miss Rose,powder,Light,4.86649383769435,0
11654,Amazon,India,face,blush,350.0,MyGlamm,powder,Light,4.86649383769435,0
11655,Amazon,India,face,blush,2281.1809351114002,MyGlamm,powder,Full,4.86649383769435,0
11656,Amazon,India,face,blush,249.0,MZM,powder,Full,4.86649383769435,0
11657,Amazon,India,face,blush,955.0,Physicians Formula,powder,Full,4.86649383769435,0
11658,Amazon,India,face,blush,290.0,Pudaier,powder,Full,4.86649383769435,0
11659,Amazon,India,face,blush,800.0,REVLON,powder,Light,4.86649383769435,0
11660,Amazon,India,face,blush,885.0,REVLON,powder,Light,4.86649383769435,0
11661,Amazon,India,face,blush,330.0,REVOLUTION BEAUTY,powder,Medium,4.86649383769435,0
11662,Amazon,India,face,blush,330.0,REVOLUTION BEAUTY,powder,Full,4.86649383769435,0
11663,Amazon,India,face,blush,490.0,Rimmel London,powder,Light,4.86649383769435,0
11664,Amazon,India,face,blush,442.0,Sedell,powder,all,4.86649383769435,0
11665,Amazon,India,face,blush,444.0,Sedell,powder,all,4.86649383769435,0
11666,Amazon,India,face,blush,445.0,Sedell,powder,Light,4.86649383769435,0
11667,Amazon,India,face,blush,445.0,Sedell,powder,all,4.86649383769435,0
11668,Amazon,India,face,blush,169.0,SHENY,powder,Full,4.86649383769435,0
11669,Amazon,India,face,blush,979.0,SIMPLYNAM,powder,Medium,4.86649383769435,0
11670,Amazon,India,face,blush,699.0,Sivanna,powder,all,4.86649383769435,0
11671,Amazon,India,face,blush,240.0,Sivanna Colors,powder,all,4.86649383769435,0
11672,Amazon,India,face,blush,266.0,Sivanna Colors,powder,all,4.86649383769435,0
11673,Amazon,India,face,blush,293.0,Sivanna Colors,powder,all,4.86649383769435,0
11674,Amazon,India,face,blush,345.0,Sivanna Colors,powder,all,4.86649383769435,0
11675,Amazon,India,face,blush,499.0,SKINPLUS,powder,Medium,4.86649383769435,0
11676,Amazon,India,face,blush,224.0,SUGAR POP,powder,Medium,4.86649383769435,0
11677,Amazon,India,face,blush,262.0,SWISS BEAUTY,powder,Light,4.86649383769435,0
11678,Amazon,India,face,blush,263.0,SWISS BEAUTY,powder,Light,4.86649383769435,0
11679,Amazon,India,face,blush,293.0,SWISS BEAUTY,powder,Light,4.86649383769435,0
11680,Amazon,India,face,blush,314.0,SWISS BEAUTY,powder,Light,4.86649383769435,0
11681,Amazon,India,face,blush,400.0,SWISS BEAUTY,powder,Full,4.86649383769435,0
11682,Amazon,India,face,blush,185.0,VARS ; LONDON,powder,all,4.86649383769435,0
11683,Amazon,India,face,blush,285.0,VARS ; LONDON,powder,Full,4.86649383769435,0
11684,Amazon,India,face,blush,285.0,VARS ; LONDON,powder,all,4.86649383769435,0
11685,Amazon,India,face,blush,185.0,VARS LONDON,powder,Full,4.86649383769435,0
11686,Amazon,India,face,blush,285.0,VARS LONDON,powder,Full,4.86649383769435,0
11687,Amazon,India,face,blush,299.0,VARS LONDON,powder,Full,4.86649383769435,0
11688,Amazon,India,face,blush,349.0,Wet n Wild,powder,Full,4.86649383769435,0
11689,Amazon,India,face,blush,475.0,Wet n Wild,powder,Light,4.86649383769435,0
11690,Amazon,India,face,blush,194.0,Wiffy,powder,Full,4.86649383769435,0
11691,Amazon,India,face,blush,240.0,Wiffy,powder,Full,4.86649383769435,0
11692,Amazon,India,face,blush,187.0,Winry,powder,Full,4.86649383769435,0
11693,Amazon,India,face,blush,193.0,Winry,powder,Full,4.86649383769435,0
11694,Amazon,India,face,blush,194.0,Winry,powder,Full,4.86649383769435,0
11695,Amazon,India,face,blush,340.0,XX Revolution,powder,all,4.86649383769435,0
11696,Amazon,India,face,blush,850.0,XX Revolution,powder,all,4.86649383769435,0
11697,Amazon,India,face,blush,594.0,ZM Zayn & Myza,powder,Light,4.86649383769435,0
11698,Amazon,India,face,blush,285.0,ZSIGNS,powder,Light,4.86649383769435,0
11699,Amazon,India,face,blush,412.0,Zuii Organic,powder,all,4.86649383769435,0
11700,Amazon,India,face,blush,109.0,BLUSH18,stick,all,4.86649383769435,0
11701,Amazon,India,face,concealer,249.0,MARS,stick,Full,4.86649383769435,0
11702,Amazon,India,face,blush,2281.1809351114002,Miss Rose,stick,Full,4.86649383769435,0
